State,Crop,Crop_Year,Yield,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Season
West Bengal,Other  Rabi pulses,2023,0.446666667,255,112,1096,42358.05,61.2,Rabi       
West Bengal,Other Kharif pulses,2023,0.546666667,837,543,1096,139034.07,200.88,Kharif     
West Bengal,Peas & beans (Pulses),2023,0.91375,11622,13594,1096,1930530.42,2789.28,Rabi       
West Bengal,Potato,2023,29.27833333,406349,13391235,1096,67498632.39,97523.76,Rabi       
West Bengal,Potato,2023,12.2,2440,29768,1096,405308.4,585.6,Summer     
West Bengal,Ragi,2023,0.744,11707,13834,1096,1944649.77,2809.68,Autumn     
West Bengal,Rapeseed &Mustard,2023,0.974444444,410793,419580,1096,68236825.23,98590.32,Rabi       
West Bengal,Rice,2023,2.081666667,212132,453439,1096,35237246.52,50911.68,Autumn     
West Bengal,Rice,2023,3.123888889,1369892,4506848,1096,227552760.1,328774.08,Summer     
West Bengal,Rice,2023,2.487222222,3362122,8429323,1096,558482085.4,806909.28,Winter     
West Bengal,Safflower,2023,0.93875,526,441,1096,87373.86,126.24,Rabi       
West Bengal,Sannhamp,2023,4.24,714,2848,1096,118602.54,171.36,Kharif     
West Bengal,Sesamum,2023,0.605454545,1057,651,1096,175578.27,253.68,Autumn     
West Bengal,Sesamum,2023,0.824375,180426,167121,1096,29970562.86,43302.24,Summer     
West Bengal,Sesamum,2023,0.584,1327,865,1096,220427.97,318.48,Winter     
West Bengal,Small millets,2023,0.576666667,952,635,1096,158136.72,228.48,Kharif     
West Bengal,Small millets,2023,0.99,505,718,1096,83885.55,121.2,Rabi       
West Bengal,Soyabean,2023,0.65,529,316,1096,87872.19,126.96,Kharif     
West Bengal,Sugarcane,2023,75.264,15017,1134059,1096,2494473.87,3604.08,Whole Year 
West Bengal,Sunflower,2023,1.182352941,6555,7358,1096,1088851.05,1573.2,Kharif     
West Bengal,Tobacco,2023,0.958,14311,21281,1096,2377200.21,3434.64,Whole Year 
West Bengal,Urad,2023,0.471176471,45020,28462,1096,7478272.2,10804.8,Kharif     
West Bengal,Urad,2023,0.756666667,11865,10661,1096,1970895.15,2847.6,Rabi       
West Bengal,Wheat,2023,2.496666667,316808,874415,1096,52624976.88,76033.92,Rabi       
Bihar,Arhar/Tur,2023,1.869736842,22123,42059,1097.1,3706044.96,7300.59,Kharif     
Bihar,Bajra,2023,1.095,4457,5014,1097.1,746636.64,1470.81,Kharif     
Bihar,Barley,2023,1.438125,10823,16690,1097.1,1813068.96,3571.59,Rabi       
Bihar,Castor seed,2023,0.986666667,102,98,1097.1,17087.04,33.66,Kharif     
Bihar,Gram,2023,1.197647059,59336,76818,1097.1,9939966.72,19580.88,Rabi       
Bihar,Groundnut,2023,1.0075,812,829,1097.1,136026.24,267.96,Kharif     
Bihar,Horse-gram,2023,0.954761905,8641,8226,1097.1,1447540.32,2851.53,Kharif     
Bihar,Jowar,2023,1.045714286,2023,2147,1097.1,337720.32,665.28,Kharif     
Bihar,Jute,2023,12.275,129070,1490696,1097.1,21621806.4,42593.1,Kharif     
Bihar,Khesari,2023,1.067297297,72755,92066,1097.1,12187917.6,24009.15,Rabi       
Bihar,Linseed,2023,0.872894737,23434,20272,1097.1,3925663.68,7733.22,Rabi       
Bihar,Maize,2023,2.402432432,263936,622416,1097.1,44214558.72,87098.88,Autumn     
Bihar,Maize,2023,4.221764706,239586,1098173,1097.1,40135446.72,79063.38,Rabi       
Bihar,Maize,2023,4.129166667,193311,836474,1097.1,32383458.72,63792.63,Summer     
Bihar,Masoor,2023,0.997105263,168490,171605,1097.1,28225444.8,55601.7,Rabi       
Bihar,Mesta,2023,12.03882353,20060,248116,1097.1,3360451.2,6619.8,Kharif     
Bihar,Moong(Green Gram),2023,0.6259375,7736,4700,1097.1,1295934.72,2552.88,Kharif     
Bihar,Moong(Green Gram),2023,0.683888889,150217,90101,1097.1,25164351.84,49571.61,Summer     
Bihar,Other  Rabi pulses,2023,1.104705882,1736,1927,1097.1,290814.72,572.88,Rabi       
Bihar,Other Kharif pulses,2023,0.792,3859,3014,1097.1,646459.68,1273.47,Kharif     
Bihar,Peas & beans (Pulses),2023,1.027631579,18655,19232,1097.1,3125085.6,6156.15,Rabi       
Bihar,Ragi,2023,1.374615385,7736,9391,1097.1,1295934.72,2552.88,Kharif     
Bihar,Rapeseed &Mustard,2023,1.254736842,90326,127926,1097.1,15131411.52,29807.58,Rabi       
Bihar,Rice,2023,1.546774194,570397,914228,1097.1,95552905.44,188231.01,Autumn     
Bihar,Rice,2023,1.736190476,96160,182628,1097.1,16108723.2,31732.8,Summer     
Bihar,Rice,2023,2.491578947,2684379,7141115,1097.1,449687170.1,885845.07,Winter     
Bihar,Safflower,2023,0.868571429,282,227,1097.1,47240.64,93.06,Kharif     
Bihar,Sesamum,2023,0.892758621,2555,2247,1097.1,428013.6,843.15,Kharif     
Bihar,Small millets,2023,0.778571429,5799,4414,1097.1,971448.48,1913.67,Kharif     
Bihar,Sunflower,2023,1.416153846,15914,22871,1097.1,2665913.28,5251.62,Rabi       
Bihar,Tobacco,2023,1.892727273,9942,18741,1097.1,1665483.84,3280.86,Whole Year 
Bihar,Urad,2023,0.899666667,13704,11867,1097.1,2295694.08,4522.32,Kharif     
Bihar,Wheat,2023,3.028684211,2141892,6530955,1097.1,358809747.8,706824.36,Rabi       
Chhattisgarh,Arhar/Tur,2023,0.435555556,52856,23679,1302.7,8854437.12,17442.48,Kharif     
Chhattisgarh,Bajra,2023,0.618,62,29,1302.7,10386.24,20.46,Kharif     
Chhattisgarh,Bajra,2023,34.86791667,876,30348,1302.7,146747.52,289.08,Whole Year 
Chhattisgarh,Barley,2023,0.837272727,2865,2183,1302.7,479944.8,945.45,Rabi       
Chhattisgarh,Castor seed,2023,0.34,49,16,1302.7,8208.48,16.17,Kharif     
Chhattisgarh,Coconut ,2023,0,73,0,1302.7,12228.96,24.09,Whole Year 
Chhattisgarh,Coriander,2023,0.277692308,3465,1000,1302.7,580456.8,1143.45,Whole Year 
Chhattisgarh,Cotton(lint),2023,1.06,85,120,1302.7,14239.2,28.05,Kharif     
Chhattisgarh,Dry chillies,2023,0.895185185,6223,5719,1302.7,1042476.96,2053.59,Whole Year 
Chhattisgarh,Garlic,2023,2.836666667,1204,3549,1302.7,202394.08,397.32,Whole Year 
Chhattisgarh,Ginger,2023,1.254736842,2050,2439,1302.7,343416,676.5,Whole Year 
Chhattisgarh,Gram,2023,0.961538462,260208,260728,1302.7,43590044.16,85868.64,Rabi       
Chhattisgarh,Groundnut,2023,1.29,28677,37854,1302.7,4803971.04,9463.41,Kharif     
Chhattisgarh,Horse-gram,2023,0.312272727,46924,13721,1302.7,7860708.48,15484.92,Kharif     
Chhattisgarh,Horse-gram,2023,0.334615385,1777,699,1302.7,297683.04,586.41,Rabi       
Chhattisgarh,Jowar,2023,0.797391304,5329,4093,1302.7,892714.08,1758.57,Kharif     
Chhattisgarh,Jute,2023,0,249,0,1302.7,41712.48,82.17,Kharif     
Chhattisgarh,Khesari,2023,0.568095238,347612,206829,1302.7,58231962.24,114711.96,Rabi       
Chhattisgarh,Linseed,2023,0.3975,35241,13683,1302.7,5903572.32,11629.53,Rabi       
Chhattisgarh,Maize,2023,1.542592593,107435,177805,1302.7,17997511.2,35453.55,Kharif     
Chhattisgarh,Masoor,2023,0.334545455,16650,5479,1302.7,2789208,5494.5,Rabi       
Chhattisgarh,Mesta,2023,1.934210526,1215,2445,1302.7,203536.8,400.95,Kharif     
Chhattisgarh,Moong(Green Gram),2023,0.256296296,8652,2306,1302.7,1449383.04,2855.16,Kharif     
Chhattisgarh,Moong(Green Gram),2023,0.282727273,6698,1579,1302.7,1122048.96,2210.34,Rabi       
Chhattisgarh,Moong(Green Gram),2023,0,1,0,1302.7,167.52,0.33,Summer     
Chhattisgarh,Niger seed,2023,0.176842105,66516,11389,1302.7,11142760.32,21950.28,Kharif     
Chhattisgarh,Onion,2023,4.764782609,5284,27352,1302.7,885175.68,1743.72,Whole Year 
Chhattisgarh,Other  Rabi pulses,2023,0.229166667,3143,480,1302.7,526515.36,1037.19,Rabi       
Chhattisgarh,Other Kharif pulses,2023,0.2436,7012,1740,1302.7,1174650.24,2313.96,Kharif     
Chhattisgarh,Peas & beans (Pulses),2023,0.340833333,14463,5014,1302.7,2422841.76,4772.79,Rabi       
Chhattisgarh,Potato,2023,6.5875,1847,9913,1302.7,309409.44,609.51,Kharif     
Chhattisgarh,Potato,2023,6.285833333,10371,55661,1302.7,1737349.92,3422.43,Rabi       
Chhattisgarh,Ragi,2023,0.50625,8144,2053,1302.7,1364282.88,2687.52,Kharif     
Chhattisgarh,Rapeseed &Mustard,2023,0.471111111,49166,21830,1302.7,8236288.32,16224.78,Rabi       
Chhattisgarh,Rice,2023,1.527777778,3939826,6300825,1302.7,659999651.5,1300142.58,Kharif     
Chhattisgarh,Safflower,2023,0.271666667,477,134,1302.7,79907.04,157.41,Rabi       
Chhattisgarh,Sannhamp,2023,2.016086957,1398,2869,1302.7,234192.96,461.34,Whole Year 
Chhattisgarh,Sesamum,2023,0.395925926,19734,7579,1302.7,3305839.68,6512.22,Kharif     
Chhattisgarh,Small millets,2023,0.203703704,151178,30940,1302.7,25325338.56,49888.74,Kharif     
Chhattisgarh,Soyabean,2023,0.848181818,103220,84641,1302.7,17291414.4,34062.6,Kharif     
Chhattisgarh,Sugarcane,2023,7.9008,8163,45441,1302.7,1367465.76,2693.79,Whole Year 
Chhattisgarh,Sunflower,2023,0.509,3489,1305,1302.7,584477.28,1151.37,Kharif     
Chhattisgarh,Sweet potato,2023,5.196666667,2933,14958,1302.7,491336.16,967.89,Whole Year 
Chhattisgarh,Tobacco,2023,0.45,21,9,1302.7,3517.92,6.93,Whole Year 
Chhattisgarh,Turmeric,2023,1.063333333,1047,989,1302.7,175393.44,345.51,Whole Year 
Chhattisgarh,Urad,2023,0.295925926,98154,29066,1302.7,16442758.08,32390.82,Kharif     
Chhattisgarh,Urad,2023,0.257894737,3820,1005,1302.7,639926.4,1260.6,Rabi       
Chhattisgarh,Wheat,2023,1.512,104825,135121,1302.7,17560284,34592.25,Rabi       
Gujarat,Arhar/Tur,2023,1.002916667,244400,257500,890.5,40941888,80652,Kharif     
Gujarat,Bajra,2023,1.274736842,433800,517300,890.5,72670176,143154,Kharif     
Gujarat,Bajra,2023,2.562,432500,1094700,890.5,72452400,142725,Summer     
Gujarat,Banana,2023,63.306,28600,2049900,890.5,4791072,9438,Whole Year 
Gujarat,Castor seed,2023,2.132608696,877700,1803400,890.5,147032304,289641,Kharif     
Gujarat,Cotton(lint),2023,3.286521739,3003100,10374600,890.5,503079312,991023,Kharif     
Gujarat,Dry chillies,2023,0.925333333,8000,7400,890.5,1340160,2640,Whole Year 
Gujarat,Garlic,2023,5.1405,41800,261400,890.5,7002336,13794,Whole Year 
Gujarat,Gram,2023,1.1832,239900,273300,890.5,40188048,79167,Rabi       
Gujarat,Groundnut,2023,1.493333333,1454000,2273100,890.5,243574080,479820,Kharif     
Gujarat,Groundnut,2023,1.875833333,232300,443700,890.5,38914896,76659,Summer     
Gujarat,Guar seed,2023,0.628461538,128300,74500,890.5,21492816,42339,Whole Year 
Gujarat,Jowar,2023,1.107857143,68200,80400,890.5,11424864,22506,Kharif     
Gujarat,Jowar,2023,1.084375,55800,59400,890.5,9347616,18414,Rabi       
Gujarat,Maize,2023,1.466,387000,539400,890.5,64830240,127710,Kharif     
Gujarat,Maize,2023,2.026363636,106100,202300,890.5,17773872,35013,Rabi       
Gujarat,Maize,2023,1.792857143,22800,47300,890.5,3819456,7524,Summer     
Gujarat,Moong(Green Gram),2023,0.46826087,202300,87700,890.5,33504000,66000,Kharif     
Gujarat,Moong(Green Gram),2023,0.5128,65500,33000,890.5,10972560,21615,Summer     
Gujarat,Moth,2023,0.648461538,45700,22700,890.5,7655664,15081,Kharif     
Gujarat,Onion,2023,24.66956522,63600,1860500,890.5,10654272,20988,Rabi       
Gujarat,Onion,2023,26.965,9200,258600,890.5,1541184,3036,Summer     
Gujarat,Other  Rabi pulses,2023,0.691176471,24000,17800,890.5,4020480,7920,Rabi       
Gujarat,Other Cereals,2023,0.554615385,16000,9500,890.5,2680320,5280,Kharif     
Gujarat,Other Cereals,2023,1.038888889,53300,53600,890.5,8928816,17589,Rabi       
Gujarat,Other Kharif pulses,2023,0.451578947,34200,16000,890.5,5729184,11286,Kharif     
Gujarat,Potato,2023,21.34230769,77800,1792300,890.5,13033056,25674,Whole Year 
Gujarat,Ragi,2023,0.86,16200,13300,890.5,2713824,5346,Kharif     
Gujarat,Rapeseed &Mustard,2023,1.5275,207600,327300,890.5,34777152,68508,Rabi       
Gujarat,Rice,2023,1.951666667,751300,1521800,890.5,125857776,247929,Kharif     
Gujarat,Rice,2023,3.122222222,84200,267900,890.5,14105184,27786,Summer     
Gujarat,Sesamum,2023,0.519565217,175700,81500,890.5,29433264,57981,Kharif     
Gujarat,Sesamum,2023,0.463636364,70800,34500,890.5,11860416,23364,Summer     
Gujarat,Soyabean,2023,0.768,42100,33400,890.5,7052592,13893,Kharif     
Gujarat,Sugarcane,2023,58.77166667,202300,12748000,890.5,33822288,66627,Whole Year 
Gujarat,Tobacco,2023,1.658571429,62600,117500,890.5,10486752,20658,Kharif     
Gujarat,Tobacco,2023,1.492857143,95400,160900,890.5,15981408,31482,Rabi       
Gujarat,Urad,2023,0.7364,96200,67600,890.5,16115424,31746,Kharif     
Gujarat,Urad,2023,0.79,7000,4400,890.5,1172640,2310,Summer     
Gujarat,Wheat,2023,3.01,1350600,4072100,890.5,226252512,445698,Rabi       
Gujarat,other oilseeds,2023,0.454705882,69600,38100,890.5,11659392,22968,Whole Year 
Haryana,Arhar/Tur,2023,0.701578947,16803,18200,471.5409091,2814838.56,5544.99,Kharif     
Haryana,Bajra,2023,1.835714286,576167,1175000,471.5409091,96519495.84,190135.11,Kharif     
Haryana,Barley,2023,2.395,41197,149000,471.5409091,6901321.44,13595.01,Rabi       
Haryana,Castor seed,2023,0.445,2932,1300,471.5409091,491168.64,967.56,Kharif     
Haryana,Coriander,2023,0.705,275,300,471.5409091,46068,90.75,Whole Year 
Haryana,Cotton(lint),2023,2.338888889,601756,2621000,471.5409091,100806165.1,198579.48,Kharif     
Haryana,Garlic,2023,0.686,1252,1200,471.5409091,209735.04,413.16,Whole Year 
Haryana,Ginger,2023,0.583333333,64,100,471.5409091,10721.28,21.12,Kharif     
Haryana,Gram,2023,0.537777778,78882,73000,471.5409091,13214312.64,26031.06,Rabi       
Haryana,Groundnut,2023,0.559090909,2084,2023,471.5409091,349111.68,687.72,Kharif     
Haryana,Horse-gram,2023,0.093333333,423,100,471.5409091,70860.96,139.59,Kharif     
Haryana,Jowar,2023,0.506363636,64690,33000,471.5409091,10836868.8,21347.7,Kharif     
Haryana,Jute,2023,0,652,0,471.5409091,109223.04,215.16,Kharif     
Haryana,Maize,2023,1.145,11045,30000,471.5409091,1850258.4,3644.85,Kharif     
Haryana,Masoor,2023,0.613846154,3794,3400,471.5409091,635570.88,1252.02,Rabi       
Haryana,Moong(Green Gram),2023,0.245,16846,8000,471.5409091,2822041.92,5559.18,Kharif     
Haryana,Moth,2023,0.095555556,2481,600,471.5409091,415617.12,818.73,Kharif     
Haryana,Onion,2023,16.7075,1860,32400,471.5409091,311587.2,613.8,Whole Year 
Haryana,Other Kharif pulses,2023,0,541,0,471.5409091,90628.32,178.53,Kharif     
Haryana,Peas & beans (Pulses),2023,0.326,1153,1000,471.5409091,193150.56,380.49,Rabi       
Haryana,Potato,2023,20.60733333,12074,263000,471.5409091,2023636.48,3984.42,Whole Year 
Haryana,Rapeseed &Mustard,2023,1.538095238,535850,747700,471.5409091,89765592,176830.5,Rabi       
Haryana,Rice,2023,2.63047619,1234094,3574300,471.5409091,206735426.9,407251.02,Kharif     
Haryana,Sannhamp,2023,0,65,0,471.5409091,10888.8,21.45,Kharif     
Haryana,Sesamum,2023,0.2025,1970,700,471.5409091,330014.4,650.1,Kharif     
Haryana,Soyabean,2023,0,3,0,471.5409091,502.56,0.99,Kharif     
Haryana,Sugarcane,2023,5.534761905,94892,695000,471.5409091,15896307.84,31314.36,Whole Year 
Haryana,Sunflower,2023,1.266666667,2978,3100,471.5409091,498874.56,982.74,Kharif     
Haryana,Sweet potato,2023,0,37,0,471.5409091,6198.24,12.21,Whole Year 
Haryana,Tobacco,2023,0,11,0,471.5409091,1842.72,3.63,Whole Year 
Haryana,Turmeric,2023,0.111111111,267,200,471.5409091,44727.84,88.11,Whole Year 
Haryana,Urad,2023,0.162307692,2023,700,471.5409091,337217.76,664.29,Kharif     
Haryana,Wheat,2023,5.031904762,2531302,13119000,471.5409091,424043711,835329.66,Rabi       
Himachal Pradesh,Arhar/Tur,2023,0.433333333,12,4,1108.3,2023.24,3.96,Kharif     
Himachal Pradesh,Bajra,2023,0.49,223,122,1108.3,37356.96,73.59,Kharif     
Himachal Pradesh,Barley,2023,1.520909091,21123,30050,1108.3,3538524.96,6970.59,Rabi       
Himachal Pradesh,Coriander,2023,0.33875,129,42,1108.3,21610.08,42.57,Rabi       
Himachal Pradesh,Cotton(lint),2023,2.21,19,43,1108.3,3182.88,6.27,Kharif     
Himachal Pradesh,Dry chillies,2023,0.272222222,620,177,1108.3,103862.4,204.6,Kharif     
Himachal Pradesh,Garlic,2023,1.1925,4110,5799,1108.3,688507.2,1356.3,Rabi       
Himachal Pradesh,Ginger,2023,1.825,2103,3736,1108.3,352294.56,693.99,Kharif     
Himachal Pradesh,Gram,2023,0.664444444,612,614,1108.3,102522.24,201.96,Rabi       
Himachal Pradesh,Groundnut,2023,0.88,114,106,1108.3,19097.28,37.62,Kharif     
Himachal Pradesh,Horse-gram,2023,0.523,2066,1030,1108.3,346096.32,681.78,Kharif     
Himachal Pradesh,Linseed,2023,0.27,1040,309,1108.3,174220.8,343.2,Rabi       
Himachal Pradesh,Maize,2023,2.435,290241,612701,1108.3,48621172.32,95779.53,Kharif     
Himachal Pradesh,Masoor,2023,0.852222222,598,550,1108.3,100176.96,197.34,Rabi       
Himachal Pradesh,Moong(Green Gram),2023,0.478571429,256,129,1108.3,42885.12,84.48,Kharif     
Himachal Pradesh,Moth,2023,0.166666667,16,4,1108.3,2680.32,5.28,Kharif     
Himachal Pradesh,Onion,2023,9.198,724,6262,1108.3,121284.48,238.92,Rabi       
Himachal Pradesh,Other Kharif pulses,2023,0.353333333,1827,524,1108.3,306059.04,602.91,Kharif     
Himachal Pradesh,Peas & beans (Pulses),2023,1.331666667,1295,1705,1108.3,216938.4,427.35,Kharif     
Himachal Pradesh,Peas & beans (Pulses),2023,1.396363636,1019,1685,1108.3,170702.88,336.27,Rabi       
Himachal Pradesh,Potato,2023,11.144,6423,63593,1108.3,1075980.96,2119.59,Kharif     
Himachal Pradesh,Potato,2023,4.865,3431,23799,1108.3,574761.12,1132.23,Rabi       
Himachal Pradesh,Ragi,2023,0.892857143,2179,2446,1108.3,365026.08,719.07,Kharif     
Himachal Pradesh,Rapeseed &Mustard,2023,0.970909091,9106,5110,1108.3,1525437.12,3004.98,Rabi       
Himachal Pradesh,Rice,2023,1.545454545,75043,108648,1108.3,12571203.36,24764.19,Kharif     
Himachal Pradesh,Sesamum,2023,0.317777778,2876,910,1108.3,481787.52,949.08,Kharif     
Himachal Pradesh,Small millets,2023,0.748571429,5342,3226,1108.3,894891.84,1762.86,Kharif     
Himachal Pradesh,Soyabean,2023,1.502857143,543,969,1108.3,90963.36,179.19,Kharif     
Himachal Pradesh,Sugarcane,2023,10.67857143,1967,27771,1108.3,329511.84,649.11,Whole Year 
Himachal Pradesh,Turmeric,2023,0.52,197,98,1108.3,33001.44,65.01,Kharif     
Himachal Pradesh,Urad,2023,0.690909091,9664,6150,1108.3,1618913.28,3189.12,Kharif     
Himachal Pradesh,Wheat,2023,1.423333333,345182,506782,1108.3,57824888.64,113910.06,Rabi       
Madhya Pradesh,Arhar/Tur,2023,0.56,532260,334259,852.6,89164195.2,175645.8,Kharif     
Madhya Pradesh,Bajra,2023,1.157333333,202384,388169,852.6,33501319.68,65994.72,Kharif     
Madhya Pradesh,Banana,2023,19.14631579,16990,599932,852.6,2846164.8,5606.7,Whole Year 
Madhya Pradesh,Barley,2023,2.188421053,76885,128552,852.6,12879775.2,25372.05,Kharif     
Madhya Pradesh,Castor seed,2023,0.258571429,1778,511,852.6,297850.56,586.74,Kharif     
Madhya Pradesh,Coriander,2023,0.38,158099,70512,852.6,26484744.48,52172.67,Whole Year 
Madhya Pradesh,Cotton(lint),2023,1.800952381,616858,1153463,852.6,103336052.2,203563.14,Kharif     
Madhya Pradesh,Dry chillies,2023,1.296326531,57863,95243,852.6,9693209.76,19094.79,Whole Year 
Madhya Pradesh,Garlic,2023,2.6802,73907,331615,852.6,12380900.64,24389.31,Whole Year 
Madhya Pradesh,Ginger,2023,0.946744186,9926,10714,852.6,1662803.52,3275.58,Whole Year 
Madhya Pradesh,Gram,2023,1.026,2623653,2841598,852.6,439514350.6,865805.49,Rabi       
Madhya Pradesh,Groundnut,2023,1.360212766,222520,369161,852.6,37276550.4,73431.6,Kharif     
Madhya Pradesh,Horse-gram,2023,0.213333333,18823,4475,852.6,3153228.96,6211.59,Kharif     
Madhya Pradesh,Horse-gram,2023,0.2375,126,31,852.6,21107.52,41.58,Rabi       
Madhya Pradesh,Jowar,2023,1.389387755,346104,533346,852.6,57979342.08,114214.32,Kharif     
Madhya Pradesh,Jowar,2023,1.733,2593,3994,852.6,434379.36,855.69,Rabi       
Madhya Pradesh,Khesari,2023,0.792758621,53290,40447,852.6,8927140.8,17585.7,Rabi       
Madhya Pradesh,Linseed,2023,0.927777778,91173,47045,852.6,15273300.96,30087.09,Rabi       
Madhya Pradesh,Maize,2023,1.111428571,848894,1316635,852.6,142206722.9,280135.02,Kharif     
Madhya Pradesh,Masoor,2023,0.395625,586000,215179,852.6,98166720,193380,Rabi       
Madhya Pradesh,Mesta,2023,1.508181818,394,687,852.6,66002.88,130.02,Kharif     
Madhya Pradesh,Moong(Green Gram),2023,0.252244898,79340,18025,852.6,13291036.8,26182.2,Kharif     
Madhya Pradesh,Moong(Green Gram),2023,0.213,2899,695,852.6,485640.48,956.67,Rabi       
Madhya Pradesh,Niger seed,2023,0.182352941,88711,16074,852.6,14860866.72,29274.63,Kharif     
Madhya Pradesh,Onion,2023,17.7412,67857,1267840,852.6,11367404.64,22392.81,Whole Year 
Madhya Pradesh,Other  Rabi pulses,2023,0.163214286,17861,396,852.6,2992074.72,5894.13,Rabi       
Madhya Pradesh,Other Kharif pulses,2023,0.186756757,10098,1568,852.6,1691616.96,3332.34,Kharif     
Madhya Pradesh,Peas & beans (Pulses),2023,0.366734694,231468,81967,852.6,38775519.36,76384.44,Rabi       
Madhya Pradesh,Potato,2023,11.689375,83912,1028929,852.6,14056938.24,27690.96,Whole Year 
Madhya Pradesh,Ragi,2023,0.13,262,68,852.6,43890.24,86.46,Kharif     
Madhya Pradesh,Rapeseed &Mustard,2023,1.011041667,662435,789623,852.6,110971111.2,218603.55,Rabi       
Madhya Pradesh,Rice,2023,1.400416667,1693231,2273045,852.6,283650057.1,558766.23,Kharif     
Madhya Pradesh,Safflower,2023,0.26,157,33,852.6,26300.64,51.81,Rabi       
Madhya Pradesh,Sannhamp,2023,1.528974359,3283,4400,852.6,549968.16,1083.39,Kharif     
Madhya Pradesh,Sesamum,2023,0.5806,328209,171982,852.6,54981571.68,108308.97,Whole Year 
Madhya Pradesh,Small millets,2023,0.341470588,256550,84814,852.6,42977256,84661.5,Kharif     
Madhya Pradesh,Soyabean,2023,0.946734694,5772461,6488246,852.6,967002666.7,1904912.13,Kharif     
Madhya Pradesh,Sugarcane,2023,26.90304348,49502,1965790,852.6,8292575.04,16335.66,Whole Year 
Madhya Pradesh,Sunflower,2023,0.355,55,28,852.6,9213.6,18.15,Whole Year 
Madhya Pradesh,Sweet potato,2023,5.097111111,4924,22878,852.6,824868.48,1624.92,Whole Year 
Madhya Pradesh,Tobacco,2023,0.173333333,182,50,852.6,30488.64,60.06,Whole Year 
Madhya Pradesh,Turmeric,2023,0.7928125,995,720,852.6,166682.4,328.35,Whole Year 
Madhya Pradesh,Urad,2023,0.2536,599209,162439,852.6,100379491.7,197738.97,Kharif     
Madhya Pradesh,Urad,2023,0.2,6464,1900,852.6,1082849.28,2133.12,Rabi       
Madhya Pradesh,Wheat,2023,2.5908,5248479,14537038,852.6,879225202.1,1732023.07,Rabi       
Maharashtra,Arhar/Tur,2023,0.639375,1233100,870900,1174.095455,206568912,406923,Kharif     
Maharashtra,Bajra,2023,0.833809524,838200,823300,1174.095455,140415264,276606,Kharif     
Maharashtra,Castor seed,2023,0.445384615,8100,3580,1174.095455,1356912,2673,Kharif     
Maharashtra,Cotton(lint),2023,1.7416,4166700,6820230,1174.095455,698005584,1375011,Kharif     
Maharashtra,Gram,2023,0.798387097,1075100,857500,1174.095455,180100752,354783,Rabi       
Maharashtra,Groundnut,2023,0.902307692,237700,257140,1174.095455,39819504,78441,Kharif     
Maharashtra,Groundnut,2023,1.391333333,85100,117740,1174.095455,14255952,28083,Summer     
Maharashtra,Jowar,2023,1.426,895600,1341700,1174.095455,150030912,295548,Kharif     
Maharashtra,Jowar,2023,0.805185185,2333400,1285500,1174.095455,390891168,770022,Rabi       
Maharashtra,Linseed,2023,0.236,31000,7760,1174.095455,5193120,10230,Rabi       
Maharashtra,Maize,2023,2.101851852,736200,2126700,1174.095455,123328224,242946,Kharif     
Maharashtra,Maize,2023,2.656666667,116200,294500,1174.095455,19465824,38346,Rabi       
Maharashtra,Maize,2023,1.311666667,24900,36400,1174.095455,4171248,8217,Summer     
Maharashtra,Moong(Green Gram),2023,0.5225,432700,253540,1174.095455,72485904,142791,Kharif     
Maharashtra,Niger seed,2023,0.277368421,37400,11470,1174.095455,6265248,12342,Kharif     
Maharashtra,Other  Rabi pulses,2023,0.487083333,104000,43440,1174.095455,17422080,34320,Rabi       
Maharashtra,Other Kharif pulses,2023,0.44483871,87900,36110,1174.095455,14725008,29007,Kharif     
Maharashtra,Ragi,2023,1.037272727,130300,137800,1174.095455,21827856,42999,Kharif     
Maharashtra,Rapeseed &Mustard,2023,0.384782609,13100,4570,1174.095455,2194512,4323,Rabi       
Maharashtra,Rice,2023,1.319642857,1516400,2784600,1174.095455,254027328,500412,Kharif     
Maharashtra,Rice,2023,2.427777778,27800,64300,1174.095455,4657056,9174,Summer     
Maharashtra,Safflower,2023,0.516666667,130700,71100,1174.095455,21894864,43131,Rabi       
Maharashtra,Sesamum,2023,0.386451613,42300,14210,1174.095455,7086096,13959,Kharif     
Maharashtra,Sesamum,2023,0.217142857,3200,970,1174.095455,536064,1056,Rabi       
Maharashtra,Small millets,2023,0.432,58000,30260,1174.095455,9716160,19140,Kharif     
Maharashtra,Small millets,2023,0.596666667,9300,4220,1174.095455,1557936,3069,Rabi       
Maharashtra,Soyabean,2023,1.484285714,3010300,3969200,1174.095455,504285456,993399,Kharif     
Maharashtra,Sugarcane,2023,76.54074074,1022023,89456100,1174.095455,171205440,337260,Whole Year 
Maharashtra,Sunflower,2023,0.544736842,41700,22750,1174.095455,6985584,13761,Kharif     
Maharashtra,Sunflower,2023,0.561052632,55400,33800,1174.095455,9280608,18282,Rabi       
Maharashtra,Sunflower,2023,0.902857143,5600,5200,1174.095455,938112,1848,Summer     
Maharashtra,Urad,2023,0.616060606,363900,249460,1174.095455,60960528,120237,Kharif     
Maharashtra,Wheat,2023,1.646666667,878100,1498800,1174.095455,147099312,289773,Rabi       
Manipur,Arhar/Tur,2023,0.968888889,545,524,1533.561905,91298.4,179.85,Kharif     
Manipur,Banana,2023,13.05444444,6279,81942,1533.561905,1051858.08,2072.07,Whole Year 
